page_url,image_url,folder,alt,local_path
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-single-post/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-single-post/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-single-post/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/category/khong-phan-loai/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/category/mo-hinh/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/tag/farmstay/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/tag/homestay/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/tag/oak-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project-category/miennam/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project-category/mientrung/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project-category/nuocngoai/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/author/admin/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
